,Data compra,Valor compra,Data venda,Valor venda,Lucro,Taxa retorno,ticker
0,2008-07-31T00:00:00-03:00,7.233333110809326,2008-08-01T00:00:00-03:00,7.366665840148926,0.1333327293395996,1.8265266543996583,YDUQ3.SA
1,2008-09-11T00:00:00-03:00,6.166666030883789,2008-09-12T00:00:00-03:00,6.096665859222412,-0.07000017166137695,-1.1416299021864516,YDUQ3.SA
2,2008-10-08T00:00:00-03:00,3.6333329677581787,2008-10-20T00:00:00-02:00,5.516665935516357,1.8833329677581787,41.762328067018586,YDUQ3.SA
3,2008-10-29T00:00:00-02:00,4.0833330154418945,2008-11-10T00:00:00-02:00,5.166666030883789,1.0833330154418945,23.531404173067443,YDUQ3.SA
4,2008-11-27T00:00:00-02:00,4.300000190734863,2008-12-08T00:00:00-02:00,4.383333206176758,0.08333301544189453,1.9194373890098064,YDUQ3.SA
5,2009-01-02T00:00:00-02:00,4.166666030883789,2009-01-06T00:00:00-02:00,4.806665897369385,0.6399998664855957,14.288748008845875,YDUQ3.SA
6,2009-02-11T00:00:00-02:00,3.6500000953674316,2009-03-06T00:00:00-03:00,4.293333053588867,0.6433329582214355,16.233617312775998,YDUQ3.SA
7,2009-03-25T00:00:00-03:00,3.926666021347046,2009-04-22T00:00:00-03:00,4.266665935516357,0.3399999141693115,8.304198568163358,YDUQ3.SA
8,2009-04-23T00:00:00-03:00,4.433332920074463,2009-05-14T00:00:00-03:00,6.166666030883789,1.7333331108093262,33.000668697293065,YDUQ3.SA
9,2009-05-15T00:00:00-03:00,6.266665935516357,2009-06-02T00:00:00-03:00,6.966666221618652,0.7000002861022949,10.589234192529812,YDUQ3.SA
10,2009-06-26T00:00:00-03:00,5.866665840148926,2009-07-01T00:00:00-03:00,6.166666030883789,0.3000001907348633,4.9871867823957405,YDUQ3.SA
11,2009-07-20T00:00:00-03:00,6.416666030883789,2009-08-06T00:00:00-03:00,8.130000114440918,1.713334083557129,23.666226465346007,YDUQ3.SA
12,2009-08-12T00:00:00-03:00,7.733333110809326,2009-08-31T00:00:00-03:00,7.966666221618652,0.23333311080932617,2.9726153176088186,YDUQ3.SA
13,2009-09-28T00:00:00-03:00,6.699999809265137,2009-10-13T00:00:00-03:00,7.210000038146973,0.5100002288818359,7.336145865867002,YDUQ3.SA
14,2009-10-21T00:00:00-02:00,7.349999904632568,2009-11-12T00:00:00-02:00,8.333333015441895,0.9833331108093262,12.556319780353316,YDUQ3.SA
15,2009-12-15T00:00:00-02:00,7.5,2010-01-06T00:00:00-02:00,8.300000190734863,0.8000001907348633,10.13525172403912,YDUQ3.SA
16,2010-01-26T00:00:00-02:00,7.033332824707031,2010-02-01T00:00:00-02:00,7.733333110809326,0.7000002861022949,9.487928173212538,YDUQ3.SA
17,2010-02-08T00:00:00-02:00,6.783332824707031,2010-02-26T00:00:00-03:00,7.5,0.7166671752929688,10.043447230353769,YDUQ3.SA
18,2010-03-12T00:00:00-03:00,6.823332786560059,2010-03-19T00:00:00-03:00,7.663332939147949,0.8400001525878906,11.609896779691354,YDUQ3.SA
19,2010-04-12T00:00:00-03:00,6.989999771118164,2010-04-22T00:00:00-03:00,7.3333330154418945,0.34333324432373047,4.79495978398368,YDUQ3.SA
